Segundo,Canal1_Delta,Canal1_Theta,Canal1_Alpha,Canal1_Beta,Canal1_Gamma,Canal2_Delta,Canal2_Theta,Canal2_Alpha,Canal2_Beta,Canal2_Gamma,Canal3_Delta,Canal3_Theta,Canal3_Alpha,Canal3_Beta,Canal3_Gamma,Canal4_Delta,Canal4_Theta,Canal4_Alpha,Canal4_Beta,Canal4_Gamma,Canal5_Delta,Canal5_Theta,Canal5_Alpha,Canal5_Beta,Canal5_Gamma,Canal6_Delta,Canal6_Theta,Canal6_Alpha,Canal6_Beta,Canal6_Gamma,Canal7_Delta,Canal7_Theta,Canal7_Alpha,Canal7_Beta,Canal7_Gamma,Canal8_Delta,Canal8_Theta,Canal8_Alpha,Canal8_Beta,Canal8_Gamma
528,0.0046178053556923115,0.004879558672608723,0.004019916545900118,0.0033935768244203602,0.0032330522116667407,0.0032302138151436206,0.0029159854676458824,0.003143237378713852,0.008527611634218477,0.008921016989445925,0.008921683123340109,0.006265369637258259,0.005166363286883729,0.006907469420540526,0.007446990579323437,0.0057974185702004185,0.009199743397986156,0.013516653409139778,0.012936709247256073,0.009743324642854122,0.009773926833952954,0.007497746651390821,0.01026111251720537,0.008704041192896592,0.019570520872057216,0.0188861029347452,0.024398611375465673,0.032174983849178704,0.018176786244736357,0.021458140491204307,0.024313852498769644,0.019756926451934637,0.09677075228995459,0.09264691452669138,0.09369118865178415,0.09309421544302951,0.09248170266279133,0.09254797499165596,0.09562166599341528,0.09358043989507261
529,0.004472828974162851,0.004853915515285146,0.00395102531163051,0.003318731685404532,0.0032027534445567083,0.0031685121639939452,0.0027733533778235304,0.0031534695283954722,0.008564399544658707,0.009108374474658135,0.009069588828669246,0.006345253079982751,0.0052901789260635795,0.006726632053884593,0.00748729234605549,0.005700775198698245,0.00897537284907748,0.013584826884138403,0.013038117474503346,0.009429013361686557,0.009644790117226357,0.0072797703217324225,0.01006580006102881,0.00849732252604991,0.019618289333609183,0.019589633585749156,0.02349754804401584,0.033419441867616195,0.018296094821988157,0.02051899028822058,0.024646024161908083,0.01912355568720176,0.09970971371481173,0.09567930522701126,0.09629360857515701,0.0961384260231678,0.09534251858825392,0.09545588924797296,0.09848679846651216,0.0966002539874703
530,0.004383210317641799,0.004755796324140407,0.0040007325558815005,0.003156896454214104,0.0030863918436527813,0.0029960087984881537,0.0026305990524315955,0.0030488382123011865,0.008660737160703449,0.009177389942899008,0.009089205805719083,0.006328740286879813,0.005364064832271782,0.006630736750745589,0.007531579591876449,0.005711967580388332,0.008709344284828193,0.013703802394443108,0.013069562991112216,0.009204514915070199,0.009566821143313751,0.007079826236589597,0.00989755395724075,0.008363093881836169,0.019673531817453897,0.020298194879921995,0.022776114378471782,0.03463028410521756,0.018501815620261347,0.0198016253685022,0.0249011214689538,0.019272127526425084,0.10235749469184298,0.09856363301440298,0.0986255994537756,0.09902781642815531,0.09809687033021236,0.09824020102795625,0.10109249043957326,0.09945863985648688
531,0.004255910798195365,0.004756775207897911,0.003947534103891089,0.003010133834647388,0.003014966636049696,0.0028455081685742215,0.0025333873021842097,0.0029085407552444775,0.008688714784259196,0.009307162151360656,0.009135855828462713,0.006330777990462123,0.0054416840858899414,0.006522986262691785,0.007552241733006262,0.005813326513727437,0.008469543410394631,0.013739876209348773,0.013048816917111737,0.009023108670068633,0.009438066787442417,0.006920127962931713,0.00982659204576107,0.008196663659043656,0.020028386671957103,0.0211523330753299,0.022088926656427744,0.035718283259124586,0.018663250504981372,0.019129931920836896,0.025037519045127007,0.019440502194054722,0.10470920313372943,0.10113699884184708,0.10070726254403083,0.10170305277976927,0.10060002031613828,0.10078907444437898,0.10343069501515681,0.10208034035929302
532,0.004116940945989764,0.004641089399829634,0.003878752448647075,0.0028807396571706896,0.002892724738194856,0.0027099762333965076,0.002377480329585076,0.0027560109149553855,0.008693810042415812,0.009328463781028886,0.009158754181075304,0.006274030710150444,0.005467401184075773,0.006484623611725702,0.00753602603562013,0.005957553827692887,0.00823418764743696,0.013761666781295335,0.01323620970742034,0.008729454200959727,0.00930761312400702,0.0067472508963112845,0.009736718593025493,0.007999472039151601,0.020454653744452458,0.02180853890995542,0.02144929290082175,0.03658773986956316,0.01877575519063797,0.019221485363253608,0.024993162521381056,0.019652115612755868,0.10654321362934034,0.10348041524901873,0.10246672999234692,0.10403640790060315,0.10284254674823232,0.1031042574325795,0.10530033568049986,0.10442031418649951
533,0.003852598033559711,0.004514749446257771,0.0037362847273631128,0.0027318330856655406,0.0027897197880032217,0.002564566198701933,0.002241037289773592,0.0026230690748917343,0.0087180260078711,0.009334181874376566,0.009089180492631105,0.006249734142493962,0.0054933101288231305,0.006373826227239899,0.007515544416775641,0.006057894908441678,0.008206842184946795,0.013780363827437303,0.013493237470491406,0.008582403811550723,0.009167759645190784,0.006760172561590674,0.009667529929972133,0.00785452330217875,0.02065201323008585,0.02238607699621333,0.022073522976258624,0.03712707650925738,0.018788920660922633,0.019078219946631357,0.024924007165022403,0.019790718092118825,0.10798520699275929,0.10537786300764061,0.10386258425771908,0.10589314155561247,0.10467404192225879,0.1048792111616676,0.1067565896383255,0.1063651480458181
534,0.003795515354832311,0.004302848590781283,0.003630276512509548,0.0025700816208123066,0.0025947015964744163,0.002429957525101559,0.00216421723029498,0.0024297979860339017,0.008615121643897487,0.009320102468389083,0.009039135185428815,0.00620514713642062,0.00545395760289029,0.006267461963819892,0.007589841660663502,0.006082937546059648,0.0081106364634131,0.013930389170817735,0.013737003839997049,0.008522714217828433,0.009138402458340182,0.006828188162856377,0.009497759045700285,0.0077915603265004355,0.020862034588779898,0.022769639557020306,0.022734504990905444,0.03784157172415961,0.01877814261451473,0.01919675980536927,0.02473268818154148,0.019926528138197362,0.10910341665103536,0.10688133253588605,0.10491754849954571,0.10734219060923862,0.10608538246840295,0.10627487358047823,0.10795006709757327,0.10785353630269921
535,0.003856511237121098,0.004223210618396797,0.003696704716705409,0.002514011965204487,0.002452245699067076,0.0023219096082640013,0.002186172670380352,0.002322313285403877,0.008405621201908691,0.009207888217110348,0.008925865111927798,0.006089127928338304,0.005480876406621231,0.006186450756412545,0.0074403372339883235,0.006201763842372057,0.008123148456347568,0.01398309235225782,0.013806776036341716,0.008541154136287246,0.009030119063171029,0.006862797815462623,0.009437357354845112,0.00762780396515918,0.02111285798076053,0.023036138411798888,0.023568880325940685,0.03853131340355395,0.01878157187180199,0.019348048138613072,0.024215011551550557,0.019917223579963395,0.10922203111676942,0.10808640605396379,0.10503601375128746,0.10853896143445924,0.10722338429694303,0.1073289638546357,0.1081003895366705,0.10907201776379909
536,0.0039614013462332745,0.004281831067218922,0.0037101925957948555,0.0024650581183878195,0.002517304665043441,0.002255159661397249,0.0021789233017434164,0.002362288146927359,0.008142679502125055,0.008903040700177464,0.008731087561268268,0.006021560635183387,0.005285848722684433,0.0059453595806259465,0.007290511730776147,0.006068718251954387,0.008249052425285687,0.01424532928238141,0.014093631942926574,0.008343138508768085,0.009096607219417368,0.006780748105314243,0.009404237843760155,0.007604938919241299,0.021610537271248034,0.023372232271306283,0.024453871178791636,0.03920387415754949,0.018822176729455894,0.01945085657930592,0.023720092719920552,0.019588033532135327,0.1083362115933541,0.10831055744482128,0.10416018090721377,0.10869267316281009,0.10739914772172697,0.10733950475737727,0.10713630727429524,0.10931606790634366
537,0.004153670236647307,0.004313446781037757,0.004031443326805086,0.0024782350794821557,0.0024354263178393396,0.002220847271041282,0.0021305939554525466,0.0022710544487798577,0.00818033272049383,0.008861975544002676,0.00942241530546466,0.0059267284817395025,0.005261590457726866,0.005649107855463617,0.007232322270583559,0.006061960323597885,0.008800272893652159,0.014532908610375352,0.014479256854269948,0.008032343082294027,0.00914461082623398,0.006730874660656654,0.009468463809301842,0.007547745995354411,0.02253838184977966,0.02367073752743264,0.025174294985352112,0.03999112718091012,0.018693908651327317,0.019785948573436466,0.02308949840125864,0.01932909130025237,0.1062535253214374,0.1074740211714333,0.10215198439188035,0.10775025890374486,0.10649119123674011,0.10625423941697197,0.10499281630051739,0.10838309676136239
538,0.004425357941394638,0.004596256923416286,0.004202909854904579,0.0024181639575719706,0.002329014758912846,0.002170690219878244,0.002062222472153876,0.002204459544576977,0.008719514150990707,0.00959215821211295,0.009972593940420629,0.005851039684146689,0.005262629293534846,0.005449298329367417,0.007100638923979496,0.006151693888215684,0.00929183907339273,0.01528919306899535,0.015051074182644604,0.007759594559320206,0.009225384889974998,0.006807400788554457,0.009625372980344776,0.007486437030135357,0.023328099568548775,0.0237878971567418,0.025856871728580602,0.040240754196416796,0.018310978917719812,0.019675692755806634,0.022690966479581548,0.01894323590658161,0.10362080429948589,0.1054229149751721,0.09971064097319245,0.10567229418887014,0.10437618947734874,0.10403606684004932,0.10239067348884452,0.10619658952523367
539,0.004616926058951988,0.00480715491431508,0.004336648557639149,0.0024944474461988165,0.0023367940370626053,0.0021889416224450033,0.002072903929147124,0.0021372962616288834,0.009211865702592524,0.010294008873435775,0.010539531838020382,0.005550552679685135,0.00523668937356141,0.005090137585372203,0.006916443576362979,0.006059508284733393,0.00977412534185342,0.01610359770988294,0.015673012757485484,0.007369734368677609,0.00933530164545269,0.006823154189018025,0.009609396425026655,0.007536435041831159,0.024150412551028125,0.02374728430548116,0.026544974718595248,0.04051212115769408,0.0179365037554973,0.01965132291342179,0.022239996497754256,0.018905003817858788,0.10058035604358195,0.10292028723821922,0.09694441606070406,0.10307794247922364,0.101805232390066,0.10134970338786692,0.0994118932443286,0.10356206727723229
540,0.004710975505070207,0.004961623037702775,0.004383694263915924,0.0025122134036901895,0.0023160089942293152,0.002154826074654768,0.002102761216018785,0.0021229900370504312,0.009765182494323996,0.010917976492118342,0.011023531402856914,0.005282862111369857,0.005466172833174897,0.004788478518323831,0.00681027315790618,0.005983008136057463,0.010316199791852741,0.016873259469365954,0.016376681964339432,0.007214752989124444,0.009431405448500574,0.006859186037488355,0.00972842256150732,0.007502464211629435,0.024634750511882905,0.023649357293964897,0.02737119124569452,0.04065098609381135,0.017573903096072516,0.019602296791077604,0.021589295593630282,0.018804462896941744,0.09763844231330579,0.10000105403477225,0.09417005898563546,0.10006769939861761,0.09880769381508986,0.09823596974546038,0.09643422144661261,0.10054168830329234
541,0.004661475761527255,0.00505015423064157,0.0042717534606007525,0.0025773459774618614,0.0022877765744590433,0.0021908500960518417,0.002105284864276903,0.0021076224946450697,0.010530497064013558,0.011523408935195227,0.01175596826806511,0.005211168784874363,0.005606745070462957,0.0046409551738499566,0.006501845171292053,0.005942380629851154,0.01046535383209958,0.01766082157885349,0.01662724689636912,0.007414310050474749,0.009645689397983508,0.007003266135863191,0.009498043484873103,0.007566976614745621,0.025477980098639646,0.023763276848012743,0.027662851309924234,0.040447327646074546,0.017032089770559717,0.019374608229241995,0.021552969980112614,0.01847424034157769,0.09447723730506409,0.09713804253199443,0.09122681298757092,0.09707610806704874,0.09585732817796427,0.09517828727344611,0.0933697390798065,0.097518239784368
542,0.00493257427084518,0.004999121379941153,0.004266633222423104,0.002588496392716615,0.002150330670069864,0.0021445697776194834,0.0020711433372647943,0.00206684843898204,0.010902146486256942,0.012346999562483623,0.012374955869754754,0.005293071279432128,0.005978558361644311,0.004588132088308918,0.006298776252051609,0.00567700687521985,0.010912908545451386,0.018020751041362592,0.01684065754431678,0.007154708346036553,0.009509193233993962,0.006684326556398833,0.009431135664273428,0.00732153891529947,0.026001516042363813,0.0234076359555144,0.02790066910375481,0.03935179585009208,0.016364466400987876,0.018791188180698436,0.02142247834704525,0.018698595569406798,0.09160593376757148,0.09412093560774272,0.08815832848832855,0.09380380258339939,0.09259652282986412,0.09202539561620385,0.09047952799786135,0.09443671504801307
543,0.004942203902419511,0.005159661313774339,0.0043298836348767585,0.0026273777954527932,0.002102513747277096,0.0021601554788751903,0.001950375094117364,0.001976247568034014,0.011246890094380324,0.012916918409259853,0.01277898206379108,0.004984433460641333,0.006227409997298158,0.004367696725380138,0.006075536798495259,0.005456439950846968,0.011535055620201148,0.018483318414287634,0.017127867834133344,0.007235873430373456,0.00947076063896899,0.006593473886838805,0.0094184817848195,0.007148035682818507,0.026357058347045815,0.02309647415539854,0.027817319766378877,0.03774366069985681,0.01620088656512858,0.0186116224636465,0.021321090103814798,0.018622074104446253,0.08836927976993889,0.0912365865040664,0.08480223934800427,0.09125902189362252,0.08977238157207976,0.08918024183086133,0.08720755291662352,0.09155952821596701
544,0.004927145612674524,0.005200327122679564,0.004358867786746617,0.0025831634912932477,0.0020074877488700025,0.002135022413581085,0.001948515248284801,0.0018560858397972386,0.011760857690848425,0.013378926229713779,0.013250726097242406,0.004882363429370187,0.006501564728922602,0.0041534390881860245,0.005829391664853483,0.005209646002792257,0.012266146894943092,0.019087845581402325,0.017487838596943885,0.007474998845038316,0.009459586242894046,0.006671291648357432,0.00953103909505374,0.006942423464370066,0.026610197220442635,0.023106586067912258,0.02760217717030634,0.03629462763344412,0.01603949164844221,0.018508909946234414,0.02128415431165006,0.018419470812797843,0.08499039819229118,0.08802339107765139,0.08135589172955356,0.08820391869204654,0.08662898631963299,0.08593014258670852,0.08391646778622933,0.0882908145262751
545,0.004913516846266458,0.005209265640338677,0.004455961131694312,0.0024920861680774063,0.0019250711654794001,0.002034452682373115,0.0018810946711200788,0.0017707001311067826,0.011847999994617844,0.01399605398557086,0.01348651218269572,0.005263831665213849,0.006858828323587178,0.004091834026451006,0.0056351097178112255,0.005361880912299699,0.012405570051263684,0.019823152151426666,0.017522112518067463,0.007845818930583441,0.009561339527498509,0.006854424512412725,0.009390918496545938,0.006881323665193787,0.026264713537562816,0.02367238953949022,0.027349067606800864,0.03479857617224432,0.015794615499868856,0.01837039273200991,0.021532247886932324,0.0182709016381101,0.08112497774740231,0.0847260069851538,0.07745306120516729,0.08474206880561037,0.08350690202272897,0.0826602724885763,0.08009519336677585,0.08505668650836926
546,0.0046791053281037935,0.0053138579876001535,0.004400424882802261,0.0023992044546756928,0.001836474025285081,0.002054306969622756,0.001963035135309813,0.001697922172098082,0.011709422828342867,0.01420882647724789,0.01322028910734933,0.005286740342901799,0.007000894699199894,0.003846511235101601,0.005460035075473882,0.005489647724672904,0.012246575881131953,0.019986584105561454,0.01730311167447981,0.007763496771672339,0.009411063717773864,0.0066738755817329735,0.009280227693483202,0.006624662275764521,0.025621308131847948,0.023635291210655298,0.026709789566694363,0.033097195599501104,0.016426700626185953,0.018009887729816234,0.02172363215153488,0.018342094031917167,0.07676639972889966,0.08087213996652566,0.073060537003417,0.08067032271287239,0.07983559299460544,0.07884233939673606,0.07571163266270571,0.08128416243182778
547,0.004556149001647441,0.0050875506543941375,0.004296901014307057,0.0022599839695924065,0.001939598379977248,0.00206212355127059,0.0018675221930260708,0.0018340291473599505,0.011745934959350906,0.013921624181038057,0.013199575007775771,0.005364472506215023,0.006899694305727605,0.003808210201520731,0.0054062261117694506,0.005417144046295134,0.012031001630295983,0.019688169443644706,0.016627425420252764,0.007577852582835971,0.009277569153111512,0.006595681454564133,0.008985514071482546,0.006459874739155068,0.024813117187925306,0.02323545633108118,0.025589741378870334,0.03160558325457215,0.016802438778271842,0.017760659062378278,0.021568472248098075,0.018259005819027754,0.07186505048434437,0.07658743353235249,0.06823815393521392,0.07618322348536137,0.07558686844886053,0.07452143258221733,0.070790997509646,0.07696108668534958
548,0.004407263080293012,0.004924402140231325,0.004079207125419793,0.002219610593466729,0.0020146027249937867,0.0019530414615623107,0.002024121778341682,0.0018182281183229485,0.0115705925311881,0.013880102723145752,0.01291425653821869,0.005550988331251931,0.0071340448726389515,0.003974904546402287,0.005022064363524654,0.005566978875381829,0.01199918174643858,0.01914808406945342,0.01629623697074214,0.00735402226851548,0.008860496726757585,0.006361641972181371,0.00907335914651033,0.006142848962368702,0.024019341381472818,0.022541659228539047,0.024307380341853747,0.030200237913475654,0.016661817913209507,0.018063931172651416,0.02105111802691194,0.01786256689004619,0.06661986956896684,0.07174723537928333,0.06344377513592235,0.07127885265746206,0.07083189280167777,0.06967384300745831,0.06569575534024266,0.07207654533121235
549,0.004360219705484865,0.004689986625265296,0.003952996068756455,0.0020991975662183722,0.0020410289227099777,0.0019796841527941118,0.001919530263747574,0.001951473548908874,0.011355072903331454,0.013580371780654096,0.01260440169280322,0.005553508315773631,0.007009048844198606,0.003999496544440841,0.005050218845629306,0.005515820125375411,0.012042051459332716,0.018930676618140657,0.016064798075082275,0.007317967105358853,0.008807589042211987,0.006280463565166584,0.009212364636879269,0.006024995221541802,0.023226351613015467,0.02169183624849767,0.023019413121983707,0.02890415451823887,0.016323154109138347,0.018790572672980208,0.020119006194654166,0.01716799973672238,0.062170915832772414,0.06662882240850469,0.059348314676551404,0.06612825742598757,0.0657776844801562,0.06454413240583429,0.06141064389666182,0.06691584085175972
550,0.004394340748879727,0.004515385604126718,0.0040274708373271165,0.0020154432194347737,0.0019028532686397193,0.0018976356083800462,0.0019700065595794,0.0018546977832952318,0.011236085402616652,0.013324379189654591,0.012498261250371661,0.005624408276801152,0.006977822485640921,0.004097055850047518,0.005142371475483834,0.005402759550984115,0.011811073528327625,0.018735857767179686,0.015730366885774765,0.00734493087312765,0.008870011117168222,0.006311808495557433,0.009014916555437952,0.006081645912438824,0.02269795555639933,0.02093010947596218,0.021432069342853716,0.02797738907661582,0.01574598772559339,0.019137303358509942,0.019005584706809485,0.01613765180682144,0.05800200478569311,0.062242831647988564,0.05546595311446564,0.06181249316513195,0.06148874143441601,0.060198951672211475,0.05742313976071799,0.06245110773587985
551,0.004510781286650115,0.004606868769417591,0.004115724585498984,0.002019349928190692,0.0019518414213519374,0.0018325248504934084,0.0019062139141358798,0.0018529078815215582,0.010885987410251817,0.013191493471371525,0.012200210297561138,0.005700137708561511,0.006990455048810236,0.0042522027638733865,0.005112174293792665,0.005461355685919102,0.011922533716038143,0.018192059362662216,0.016102061605122953,0.007169991455970827,0.008694943802303715,0.006232541226685061,0.008708612203678485,0.006009254477622224,0.022306761765700577,0.02044774993277313,0.0200019504822325,0.027063754466314937,0.014850967560831596,0.019387904261769916,0.01861830378660517,0.015079464809214745,0.054036088716992,0.058133984561880084,0.05160291476438238,0.05775901512830809,0.057515322033530804,0.056214373196330894,0.05355511872910622,0.058398237213167475
552,0.004573754920470735,0.004791714596781779,0.004228824461790037,0.0019439692175239392,0.0018679628405970736,0.0017905654095656776,0.001894785554513778,0.0017467128161106744,0.010410333836975521,0.012845923191085462,0.011879044498622418,0.005671645163505559,0.006794276618571235,0.004358437131184027,0.005096321306311917,0.005345364455460342,0.012666320170535454,0.017178513994108188,0.016529001472851433,0.0068697549178534855,0.008312144630939471,0.005998932732931836,0.00844247106280108,0.0060126217844573265,0.021696624418929066,0.020067975009288485,0.018897160757388662,0.025924812056716262,0.014218599993743364,0.020118256127889315,0.018306044197831696,0.015623906699073997,0.05075630654651433,0.05423535334556276,0.04836672439594013,0.05371275798289718,0.05368049578613404,0.05245530502445194,0.050119397278535545,0.05456835634380114
553,0.00463063542756125,0.004909093384142126,0.0043401124538889075,0.0018924807312398998,0.0018472087729898632,0.0017346861017181214,0.0017954131989806048,0.0017328903712728737,0.010012509349494055,0.012435764568419275,0.01178610816224138,0.005458501968316416,0.006636760599550699,0.004299518254377308,0.004989756203522814,0.005353888970904221,0.013319706926520783,0.016679335902358768,0.016849002869743123,0.006997035785550883,0.007905023578830765,0.005656174203813126,0.008062154572460463,0.005898984671180614,0.02108533332825283,0.019719153995598804,0.01800703800901691,0.025573900714866628,0.014611031461217514,0.019915728775504845,0.0183540258222298,0.015456102242057781,0.04781449939766123,0.050777995866108976,0.04535320393657471,0.05011044976806886,0.050173002405268355,0.04917766514057796,0.04707820828174128,0.05112079902619859
554,0.004683401225587389,0.004975530914212505,0.004263265915588002,0.001863006970957815,0.0018081165388761757,0.0016519724226107127,0.0016834462499100864,0.0016455946901743174,0.009689190605809328,0.012073201212492567,0.011756228060283843,0.005298412007928752,0.0064679689321033036,0.004324566554133378,0.00487683285271372,0.0052031148930267255,0.013865762192671749,0.017460869500103934,0.01714284918541355,0.007292131102272909,0.007533054412318173,0.005567430181095139,0.007777239113909364,0.005958361181972639,0.02044107926795677,0.019392155528282603,0.018244009812801873,0.02503759098758758,0.014759170313409616,0.019943088226806786,0.018303250432279487,0.015570646629698372,0.04527788284489149,0.04773379061504184,0.042721050460701036,0.046861229820656373,0.04704599404661852,0.046268594475820664,0.04438580166287084,0.048083798679330964
555,0.004605803288253843,0.005043627117679404,0.004104092555438735,0.0017963452868320425,0.0017319364675364016,0.0015842712365430655,0.0017227276660497224,0.0015775646004964163,0.009893557820009538,0.011797569662024717,0.012049280344352405,0.005112351485408518,0.006274522983098247,0.0043690093422186285,0.0046618661159892475,0.005080101945189367,0.01429931010863054,0.01811867938514665,0.017238352801822777,0.007507329653592559,0.007657653424957584,0.005673430402341974,0.007625944785460511,0.006009547576535665,0.01980325872881074,0.020034226001673525,0.018614462858571303,0.024768400951876494,0.015057303866823015,0.01985677459360173,0.018269071102168882,0.015558905353679478,0.04297313684254504,0.045094882541481134,0.040249970824976736,0.04407266011282146,0.0443572271833459,0.0437485433407315,0.04196361359044409,0.04543058737879433
556,0.004654155616164063,0.004986995744665314,0.0040252562751959,0.0016906957850804957,0.001623952333019212,0.0015523814086267735,0.0016725726132883667,0.001519151985449277,0.01032985353828184,0.011613267732985131,0.012051847624380592,0.005023442927618668,0.006055505486163238,0.004380845542317445,0.004456477052395358,0.004896544753843479,0.0147339611423181,0.018655431425331433,0.017732391004444667,0.007652106528020711,0.0077834974418452265,0.005694613460177039,0.007774235516180486,0.006080619400107886,0.01913785225283875,0.02058983895693825,0.018788326469489018,0.02441905635694598,0.015275089682187678,0.019715551543499053,0.01806230314141403,0.015703038076631953,0.04092817772985938,0.04271657404093211,0.03824334638563359,0.04155470863176677,0.041882033504691114,0.04140648318216842,0.03980445248293945,0.04295987278444404
557,0.004782636857138781,0.0050058783090968124,0.004047531459550481,0.0016078167382338557,0.0015332971721588099,0.0014932835083359918,0.0016256564700540092,0.0014729795807077765,0.010591347729113413,0.01139513153119213,0.012154765311032089,0.00523121075534869,0.0058642411256616366,0.004397780331242349,0.004195835179881393,0.004731257949880335,0.014937163954471274,0.019161414740943843,0.01802550590509928,0.007778627336944844,0.007913117771779,0.005777509826504928,0.007761020085853761,0.006143293273676124,0.01942553816225576,0.021035707685403877,0.018941682482340374,0.02402802243838183,0.015446444632859895,0.019989339235347802,0.01789280403977101,0.015811104978285497,0.03942099650355554,0.040609672469694026,0.036688387371903275,0.03928353844222279,0.039691723976294405,0.03932014116744044,0.03832783081516522,0.04075551848902235
558,0.004939425457946867,0.005141717665066692,0.00396079016838536,0.0015961995296527526,0.0015243390035498175,0.0014213164008099871,0.001608357139355513,0.0013977330960207018,0.010669148837284686,0.011651546451080547,0.012319408296586502,0.005417925754419959,0.0056268170169625235,0.00433882814774092,0.0044628253084069355,0.004583734272339513,0.014876087469981291,0.019394677511205983,0.01803606945639326,0.0077075628408454595,0.0077858089264580465,0.005742830229839791,0.0078117541755026365,0.006014710780349489,0.019832340802363048,0.021771996136788246,0.019508910148184098,0.023496695392631283,0.015556031652059966,0.02020996811017284,0.017754505317463802,0.015856529980797722,0.03875608030212967,0.03905491329613196,0.03577299416812174,0.03756269077255593,0.03810105752130022,0.03786813980839527,0.03734201926516166,0.039195779298467355
559,0.00485428155586,0.005243302750862873,0.0037157991117152587,0.0016542109655621196,0.0015270082020638145,0.0014673630727789603,0.0017486357781297114,0.0013049873572001387,0.01054079549401765,0.01165430424540247,0.012412886865957406,0.005624584802283111,0.005381250420607847,0.004285553423419625,0.0045425845171601625,0.004473345560997791,0.014354637857613711,0.019220239692871482,0.017841359851390935,0.007650382573502561,0.007661864723436619,0.0058656466681783655,0.00768842148339607,0.005997413281519201,0.019850564893440146,0.02203422907010847,0.019853899559714432,0.02250905863575766,0.015224225030295541,0.01975306953668731,0.017752063270607722,0.01582633413137434,0.03835962138913128,0.038160508639088396,0.035316585869182335,0.03639027646704228,0.03705517668125469,0.03694568558533538,0.036858808402855846,0.03808152914005831
560,0.004856120085407949,0.005141540473450839,0.003537719206314302,0.0017059047876190412,0.001461486106497518,0.0014986333961736606,0.0017363326181710718,0.0013168813444142755,0.010457135072113133,0.011524316209559106,0.01253870890042654,0.0056491558171039985,0.005069303914764637,0.004308723225594095,0.004658164076872317,0.004339990218319325,0.014001540264323363,0.01859273890001416,0.01768706592201657,0.007182451490461547,0.0072642427406589835,0.005916729811987794,0.007810493184040946,0.0062129575563299325,0.01985393419867693,0.02226643401974665,0.020194404557869118,0.021310635798479468,0.014749684566756429,0.020685530423105634,0.017942609538771394,0.01588747722925374,0.03801458801276393,0.03778342356426847,0.034999761930965906,0.03582649537796706,0.036597827801256685,0.03649972493039236,0.036331960441409794,0.03755279468742393
561,0.004868379946663466,0.005173345369295623,0.003396158093260325,0.0016879669675829692,0.0014338741904496787,0.0015024863146176233,0.0016896902559672242,0.0013691731881747013,0.01039432663949827,0.011470131546338354,0.012606324155221837,0.005785574043427924,0.004823538477442547,0.004254165194325654,0.004741207991857768,0.004353577351359004,0.013648609204506562,0.018140108912522563,0.017462497531341322,0.0070589316147307134,0.007079702335685278,0.00569283221814399,0.007768706604858755,0.006115901847947259,0.020224774934372775,0.022368416454410713,0.020413202896752938,0.020232248956665522,0.014315178750257802,0.021819535448280615,0.018124168328434727,0.01672514060119068,0.037479677166662666,0.03747971713469632,0.03458819510124741,0.035320617311509934,0.0361390001040136,0.03595505389047351,0.03568884280553721,0.03693204582771806
562,0.004898339318554412,0.005184264303022147,0.0033663892356631166,0.0017000478053544245,0.001436092083250366,0.0014796284296391049,0.0017884369452402847,0.0012755847899779949,0.010485179975192192,0.011428751308831617,0.012528828802507996,0.005857062200684011,0.004760791662212896,0.0041910093728849745,0.005116708334143432,0.004343071753713822,0.013143048217783069,0.017675675032426015,0.017147362908680547,0.006897304217315272,0.006806677367145373,0.0055350404196912615,0.007473474730688422,0.006077842287903031,0.02042350932036376,0.022200085751618092,0.020480172001670877,0.019355043876769798,0.013962627386760684,0.022459095929158252,0.018670483386804427,0.017362902520554016,0.03701040715449434,0.03702541115432695,0.034231901397532766,0.03466301259570663,0.03555271434745726,0.03533127545381689,0.03515727595158476,0.03627055088997272
563,0.00498113043572702,0.005235648872418694,0.0033781984573392184,0.001783464921854092,0.0015260134976263237,0.001686705976121278,0.001925776767806815,0.001383292395662361,0.010634861593483223,0.01153890054503838,0.012433084045629077,0.00611087786611732,0.004903372959325816,0.004480042205036027,0.005512398195560986,0.004526198289497119,0.012693531740112889,0.017087525433233747,0.01682605322482068,0.0065494997239481136,0.006431445476819064,0.00550508071473337,0.007156468937918882,0.005951554625841862,0.020589206129738774,0.021927162701563994,0.020561207189898414,0.01874564860315641,0.013498145545023757,0.02315252266125522,0.019643258696498793,0.018128123831498394,0.036618781709032155,0.03664182461269978,0.03393745156455421,0.03407367594591493,0.03504395058897052,0.034797246568991524,0.03474251967278091,0.03567671916866306
564,0.004802820047998675,0.005334453848407496,0.0032062892832670394,0.0019118579000878312,0.0016866893227739234,0.0017964891717531862,0.0019876284656161554,0.0015920756612473302,0.010618701185210308,0.011713844625132464,0.012392190085865095,0.006393377257034212,0.005102379461012578,0.004673653022179894,0.005796814386758393,0.004801032144626684,0.012034685350730823,0.016517827742910385,0.016583319362851023,0.006224805413771897,0.006042120191693496,0.005595423458797399,0.0070844605300914385,0.005743700200705596,0.02078690401139041,0.02170616079175821,0.02039489753734075,0.019001226858873732,0.013145615497811255,0.02382279990826149,0.02025815890061372,0.01884942160572804,0.036358994819371375,0.03632651413069094,0.03364078217344022,0.03360873047498764,0.034662714167722035,0.03439982309411436,0.034415152167287334,0.035213923977946204
